collection,lesson,review_url
learning-strategies,what-to-do-if-youre-struggling-with-learning-a-language,-1
learning-strategies,benefits-of-learning-a-new-language,-1
learning-strategies,how-to-learn-grammar,-1
learning-strategies,4-habits-of-successful-learners,-1
learning-strategies,how-to-learn-language-on-your-own,-1
level-2-vietnamese,beginner-20-talking-about-yourself-in-vietnamese,https://mdn.illops.net/vietnamesepod101/B_S1L20_111615_vpod101_review.mp3
learning-strategies,5-tips-to-reach-intermediate-level,-1
learning-strategies,how-to-expand-vocab,-1
learning-strategies,how-to-practice-speaking,-1
learning-strategies,how-to-practice-reading,-1
learning-strategies,stop-translating-in-your-head-and-start-thinking-in-vietnamese,-1
learning-strategies,how-to-practice-listening,-1
learning-strategies,4-tips-to-kill-spoken-vietnamese-fear,-1
learning-strategies,how-to-practice-writing,-1
learning-strategies,5-self-study-strategies-for-learning-vietnamese,-1
learning-strategies,why-study-vietnamese-5-reasons-to-get-started,-1
level-2-vietnamese,beginner-16-is-your-vietnamese-flight-delayed,https://mdn.illops.net/vietnamesepod101/B_S1L16_101915_vpod101_review.mp3
level-2-vietnamese,beginner-15-exchanging-currency-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L15_101215_vpod101_review.mp3
level-2-vietnamese,beginner-14-how-bad-is-vietnamese-bureaucracy,https://mdn.illops.net/vietnamesepod101/B_S1L14_100515_vpod101_review.mp3
level-2-vietnamese,beginner-12-is-there-a-problem-with-your-vietnamese-meal,https://mdn.illops.net/vietnamesepod101/B_S1L12_092115_vpod101_review.mp3
level-2-vietnamese,beginner-11-is-this-coupon-valid-in-this-vietnamese-store,https://mdn.illops.net/vietnamesepod101/B_S1L11_091415_vpod101_review.mp3
level-2-vietnamese,beginner-10-getting-a-bargain-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L10_090715_vpod101_review.mp3
level-2-vietnamese,beginner-9-what-should-we-do-tonight-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L9_083115_vpod101_review.mp3
level-2-vietnamese,beginner-8-whats-your-favorite-vietnamese-food,https://mdn.illops.net/vietnamesepod101/B_S1L8_082415_vpod101_review.mp3
level-2-vietnamese,beginner-13-who-should-pay-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L13_092815_vpod101_review.mp3
level-2-vietnamese,beginner-6-making-a-phone-call-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L6_081015_vpod101_review.mp3
level-2-vietnamese,beginner-4-has-the-vietnamese-airline-lost-your-luggage,https://mdn.illops.net/vietnamesepod101/B_S1L4_072715_vpod101_review.mp3
level-2-vietnamese,beginner-5-finding-your-way-to-a-famous-vietnamese-tourist-attraction,https://mdn.illops.net/vietnamesepod101/B_S1L5_080315_vpod101_review.mp3
level-2-vietnamese,beginner-7-going-to-a-language-school-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L7_081715_vpod101_review.mp3
level-2-vietnamese,beginner-3-sending-a-package-from-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L3_072015_vpod101_review.mp3
level-2-vietnamese,beginner-2-can-you-leave-your-luggage-at-this-vietnamese-hotel,https://mdn.illops.net/vietnamesepod101/B_S1L2_071315_vpod101_review.mp3
level-2-vietnamese,lower-beginner-25-can-you-help-me-redesign-this-vietnamese-website,https://mdn.illops.net/vietnamesepod101/LB_S1L25_122214_vpod101_review.mp3
level-2-vietnamese,beginner-1-how-many-seasons-are-there-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L1_070714_vpod101_review.mp3
level-2-vietnamese,lower-beginner-23-talking-about-your-hobbies-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L23_120814_vpod101_review.mp3
level-2-vietnamese,lower-beginner-24-a-vietnamese-meal-that-will-cost-you-thousands,https://mdn.illops.net/vietnamesepod101/LB_S1L24_121514_vpod101_review.mp3
level-2-vietnamese,lower-beginner-22-finding-a-currency-exchange-counter-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L22_120114_vpod101_review.mp3
level-2-vietnamese,lower-beginner-21-which-vietnamese-sights-have-you-seen,https://mdn.illops.net/vietnamesepod101/LB_S1L21_112414_vpod101_review.mp3
level-2-vietnamese,lower-beginner-20-describing-your-daily-routine-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L20_111714_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-24-top-10-vietnamese-tourist-destinations-thien-mu-pagoda,https://mdn.illops.net/vietnamesepod101/A_S1L24_061412_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-25-top-10-vietnamese-tourist-destinations-ha-long-bay,https://mdn.illops.net/vietnamesepod101/A_S1L25_062112_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-23-top-10-vietnamese-tourist-destinations-bien-hoa,https://mdn.illops.net/vietnamesepod101/A_S1L23_060712_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-22-top-10-vietnamese-tourist-destinations-hoi-an,https://mdn.illops.net/vietnamesepod101/A_S1L22_053112_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-21-top-10-vietnamese-tourist-destinations-phu-quoc,https://mdn.illops.net/vietnamesepod101/A_S1L21_052412_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-25-getting-home-late-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L25_062314_vpod101_review.mp3
prototype-video-lessons-for-absolute-beginners,3-ways-to-say-thank-you-in-vietnamese,-1
level-1-vietnamese,absolute-beginner-24-talking-about-weekend-plans-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L24_061614_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-21-getting-busy-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L21_052614_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-23-getting-a-haircut-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L23_060914_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-22-whats-the-weather-like-today-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L22_060214_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-20-talking-about-quantities-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L20_051914_vpod101_review.mp3
learning-strategies,5-simple-tips-to-extraordinary-vietnamese-fluency,-1
level-1-vietnamese,absolute-beginner-19-i-cant-find-anything-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L19_051214_vpod101_review.mp3
level-2-vietnamese,lower-beginner-19-does-it-get-cold-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L19_111014_vpod101_review.mp3
level-2-vietnamese,lower-beginner-17-what-are-your-vietnamese-vacation-plans,https://mdn.illops.net/vietnamesepod101/LB_S1L17_102714_vpod101_review.mp3
level-2-vietnamese,lower-beginner-15-which-vietnamese-person-does-this-ipad-belong-to,https://mdn.illops.net/vietnamesepod101/LB_S1L15_101314_vpod101_review.mp3
level-2-vietnamese,lower-beginner-18-interviewing-for-a-job-at-a-big-vietnamese-company,https://mdn.illops.net/vietnamesepod101/LB_S1L18_110314_vpod101_review.mp3
level-2-vietnamese,lower-beginner-16-how-would-you-describe-your-personality-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L16_102014_vpod101_review.mp3
level-2-vietnamese,lower-beginner-14-letting-your-feelings-out-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L14_100614_vpod101_review.mp3
level-2-vietnamese,lower-beginner-13-disagreeing-with-your-vietnamese-friend,https://mdn.illops.net/vietnamesepod101/LB_S1L13_092914_vpod101_review.mp3
level-2-vietnamese,lower-beginner-11-which-type-of-vietnamese-train-ticket-would-you-like,https://mdn.illops.net/vietnamesepod101/LB_S1L11_091514_vpod101_review.mp3
level-2-vietnamese,lower-beginner-12-how-often-do-you-go-to-the-movies-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L12_092214_vpod101_review.mp3
level-2-vietnamese,lower-beginner-10-declining-an-invitation-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L10_090814_vpod101_review.mp3
level-2-vietnamese,lower-beginner-8-talking-transport-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L8_082514_vpod101_review.mp3
level-2-vietnamese,lower-beginner-7-can-you-tell-me-your-symptoms-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L7_081814_vpod101_review.mp3
level-2-vietnamese,lower-beginner-9-getting-some-exercise-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L9_090114_vpod101_review.mp3
level-2-vietnamese,lower-beginner-6-deciding-on-dinner-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L6_081114_vpod101_review.mp3
level-2-vietnamese,lower-beginner-2-who-is-doing-what-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L2_071414_vpod101_review.mp3
conversational-phrases,learn-about-occupations-in-vietnamese-review,-1
level-2-vietnamese,lower-beginner-4-feeling-the-heat-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L4_072814_vpod101_review.mp3
level-2-vietnamese,lower-beginner-5-finding-your-way-to-a-famous-vietnamese-tourist-attraction,https://mdn.illops.net/vietnamesepod101/LB_S1L5_080414_vpod101_review.mp3
level-2-vietnamese,lower-beginner-3-making-an-appointment-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L3_072114_vpod101_review.mp3
conversational-phrases,learn-about-occupations-in-vietnamese-cheatsheet,-1
conversational-phrases,learn-about-occupations-in-vietnamese-practice,-1
level-4-vietnamese,advanced-audio-blog-20-top-10-vietnamese-holidays-and-festivals-hai-ba-trung-day,https://mdn.illops.net/vietnamesepod101/A_S1L20_051712_vpod101_review.mp3
conversational-phrases,learn-about-occupations-in-vietnamese-vocabulary,-1
level-4-vietnamese,advanced-audio-blog-18-top-10-vietnamese-holidays-and-festivals-tet-trung-nguyen,https://mdn.illops.net/vietnamesepod101/A_S1L18_050312_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-16-top-10-vietnamese-holidays-and-festivals-whale-festival,https://mdn.illops.net/vietnamesepod101/A_S1L16_041912_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-15-top-10-vietnamese-holidays-and-festivals-august-revolution-commemoration-day,https://mdn.illops.net/vietnamesepod101/A_S1L15_041212_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-19-top-10-vietnamese-holidays-and-festivals-perfume-pagoda-festival,https://mdn.illops.net/vietnamesepod101/A_S1L19_051012_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-14-top-10-vietnamese-holidays-and-festivals-thanh-minh,https://mdn.illops.net/vietnamesepod101/A_S1L14_040512_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-17-top-10-vietnamese-holidays-and-festivals-tet-trung-thu,https://mdn.illops.net/vietnamesepod101/A_S1L17_042612_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-13-top-10-vietnamese-holidays-and-festivals-hung-kings-temple-festival,https://mdn.illops.net/vietnamesepod101/A_S1L13_032912_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-10-top-10-vietnamese-regions-and-cities-mekong-delta,https://mdn.illops.net/vietnamesepod101/A_S1L10_030812_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-11-top-10-vietnamese-holidays-and-festivals-national-day,https://mdn.illops.net/vietnamesepod101/A_S1L11_031512_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-12-top-10-vietnamese-holidays-and-festivals-tet-nguyen-dan,https://mdn.illops.net/vietnamesepod101/A_S1L12_032212_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-9-top-10-vietnamese-regions-and-cities-buon-ma-thuot,https://mdn.illops.net/vietnamesepod101/A_S1L9_030112_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-8-top-10-vietnamese-regions-and-cities-can-tho,https://mdn.illops.net/vietnamesepod101/A_S1L8_022312_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-7-top-10-vietnamese-regions-and-cities-dien-bien-phu,https://mdn.illops.net/vietnamesepod101/A_S1L7_021612_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-6-top-10-vietnamese-regions-and-cities-ha-long-bay,https://mdn.illops.net/vietnamesepod101/A_S1L6_020912_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-5-top-10-vietnamese-regions-and-cities-hue,https://mdn.illops.net/vietnamesepod101/A_S1L5_020212_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-3-top-10-vietnamese-regions-and-cities-hai-phong,https://mdn.illops.net/vietnamesepod101/A_S1L3_011912_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-4-top-10-vietnamese-regions-and-cities-danang,https://mdn.illops.net/vietnamesepod101/A_S1L4_012612_vpod101_review.mp3
level-4-vietnamese,advanced-audio-blog-2-top-10-vietnamese-regions-and-cities-ho-chi-minh-city,https://mdn.illops.net/vietnamesepod101/A_S1L2_011212_vpod101_review.mp3
prototype-video-lessons-for-absolute-beginners,how-to-say-happy-new-year-in-34-languages,-1
level-1-vietnamese,absolute-beginner-18-sending-a-letter-home-from-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L18_050514_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-16-asking-formal-questions-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L16_042114_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-17-what-do-you-do-in-your-free-time-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L17_042814_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-15-enjoying-a-delicious-vietnamese-meal,https://mdn.illops.net/vietnamesepod101/AB_S1L15_041414_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-13-booking-a-hotel-room-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L13_033114_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-12-ordering-a-delicious-vietnamese-meal,https://mdn.illops.net/vietnamesepod101/AB_S1L12_032414_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-11-bargaining-at-a-vietnamese-market,https://mdn.illops.net/vietnamesepod101/AB_S1L11_031714_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-10-catching-up-with-an-old-friend-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L10_031014_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-14-taking-a-taxi-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L14_040714_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-9-what-time-is-it-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L9_030314_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-8-losing-track-of-the-days-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L8_022414_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-6-saying-sorry-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L6_021014_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-7-which-vietnamese-company-do-you-work-for,https://mdn.illops.net/vietnamesepod101/AB_S1L7_021714_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-5-saying-thanks-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L5_020314_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-4-talking-about-ages-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L4_012714_vpod101_review.mp3
level-1-vietnamese,survival-phrases-25-counting-in-vietnamese-11-to-100,https://mdn.illops.net/vietnamesepod101/S_S1L25_061812_vpod101_review.mp3
level-1-vietnamese,survival-phrases-16-counting-in-vietnamese-1-to-10,https://mdn.illops.net/vietnamesepod101/S_S1L16_041612_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-3-talking-about-nationality-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L3_012014_vpod101_review.mp3
level-1-vietnamese,absolute-beginner-2-asking-someones-name-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L2_011314_vpod101_review.mp3
level-3-vietnamese,intermediate-24-looking-for-a-place-to-call-home-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L24_061316_vpod101_review.mp3
level-3-vietnamese,intermediate-25-choosing-the-right-party-venue-is-important-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L25_062016_vpod101_review.mp3
level-3-vietnamese,intermediate-22-talking-about-an-accident-in-vietnamese,https://mdn.illops.net/vietnamesepod101/I_S1L22_053016_vpod101_review.mp3
level-3-vietnamese,intermediate-21-the-mysterious-language-of-vietnamese-teens,https://mdn.illops.net/vietnamesepod101/I_S1L21_052316_vpod101_review.mp3
level-3-vietnamese,intermediate-20-social-media-troubles-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L20_051616_vpod101_review.mp3
level-3-vietnamese,intermediate-23-lets-agree-to-disagree-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L23_060616_vpod101_review.mp3
level-2-vietnamese,lower-beginner-1-whats-your-vietnamese-friends-name,https://mdn.illops.net/vietnamesepod101/LB_S1L1_070714_vpod101_review.mp3
level-5-vietnamese,advanced-audio-blog-s2-25-top-10-vietnamese-writers-nam-cao,https://mdn.illops.net/vietnamesepod101/A_S2L25_122012_vpod101_review.mp3
level-5-vietnamese,advanced-audio-blog-s2-23-top-10-vietnamese-writers-nguyen-tuan,https://mdn.illops.net/vietnamesepod101/A_S2L23_120612_vpod101_review.mp3
level-5-vietnamese,advanced-audio-blog-s2-24-top-10-vietnamese-writers-duong-thu-huong,https://mdn.illops.net/vietnamesepod101/A_S2L24_121312_vpod101_review.mp3
